Zip Code,Choice1,Choice2,Choice3,Choice4
10155,Pennsylvania,Georgia,Texas,California
82331,Texas,California,Pennsylvania,Georgia
97819,California,Texas,Georgia,Pennsylvania
71323,Texas,Georgia,Pennsylvania,California
68722,Texas,Pennsylvania,Georgia,California
71832,California,Texas,Georgia,Pennsylvania
80121,Texas,California,Pennsylvania,Georgia
49947,Texas,Pennsylvania,California,Georgia
73627,California,Georgia,Pennsylvania,Texas
59076,Texas,California,Pennsylvania,Georgia
39081,Texas,Georgia,Pennsylvania,California
16911,Pennsylvania,Georgia,Texas,California
99185,California,Pennsylvania,Georgia,Texas
08846,Pennsylvania,Georgia,Texas,California
41751,Georgia,California,Pennsylvania,Texas
54727,Pennsylvania,Georgia,Texas,California
46680,Texas,Georgia,Pennsylvania,California
60606,Texas,Pennsylvania,Georgia,California
70759,Texas,Georgia,Pennsylvania,California
31216,Texas,Georgia,California,Pennsylvania
54876,Pennsylvania,Texas,California,Georgia
24927,Pennsylvania,Georgia,Texas,California
14208,Pennsylvania,Texas,Georgia,California
70165,Texas,Georgia,Pennsylvania,California
76067,Texas,Georgia,Pennsylvania,California
80291,Texas,California,Pennsylvania,Georgia
36477,Texas,Georgia,Pennsylvania,California
01971,Pennsylvania,Texas,California,Georgia
18931,Pennsylvania,Georgia,Texas,California
04041,Pennsylvania,Georgia,Texas,California
18330,Pennsylvania,Texas,Georgia,California
16374,Georgia,Pennsylvania,California,Texas
71480,Texas,Georgia,Pennsylvania,California
75235,Texas,Georgia,Pennsylvania,California
49633,Georgia,Texas,Pennsylvania,California
27869,Georgia,Pennsylvania,Texas,California
80603,Texas,California,Pennsylvania,Georgia
50669,Texas,Pennsylvania,Georgia,California
84038,California,Texas,Pennsylvania,Georgia
30042,Texas,California,Georgia,Pennsylvania
75901,Texas,California,Pennsylvania,Georgia
46917,Texas,Georgia,Pennsylvania,California
62985,Texas,Pennsylvania,Georgia,California
77384,Texas,California,Georgia,Pennsylvania
56592,Texas,Georgia,Pennsylvania,California
93716,California,Texas,Georgia,Pennsylvania
33077,Georgia,Pennsylvania,California,Texas
15532,Georgia,Pennsylvania,Texas,California
76528,Texas,California,Georgia,Pennsylvania
39208,Georgia,Pennsylvania,Texas,California
64484,Texas,Georgia,Pennsylvania,California
04672,Texas,Pennsylvania,Georgia,California
33611,Georgia,Texas,Pennsylvania,California
64114,Georgia,Pennsylvania,Texas,California
56332,Georgia,Texas,Pennsylvania,California
34101,Georgia,Pennsylvania,Texas,California
15366,Georgia,Pennsylvania,Texas,California
35769,Georgia,Texas,Pennsylvania,California
63567,Texas,Pennsylvania,Georgia,California
35019,Georgia,Pennsylvania,Texas,California
57216,California,Texas,Pennsylvania,Georgia
50392,Texas,Pennsylvania,Georgia,California
02780,Pennsylvania,Texas,Georgia,California
33859,Georgia,Texas,Pennsylvania,California
88046,California,Texas,Pennsylvania,Georgia
37745,Georgia,Pennsylvania,Texas,California
20515,Pennsylvania,Texas,Georgia,California
72956,Texas,California,Georgia,Pennsylvania
93517,California,Texas,Pennsylvania,Georgia
31706,Georgia,Texas,Pennsylvania,California
78860,Texas,California,Georgia,Pennsylvania
53114,Texas,Pennsylvania,Georgia,California
17035,Pennsylvania,Georgia,Texas,California
42653,Georgia,Pennsylvania,Texas,California
73735,California,Texas,Georgia,Pennsylvania
20268,Pennsylvania,Georgia,Texas,California
92149,California,Texas,Pennsylvania,Georgia
85253,California,Pennsylvania,Texas,Georgia
92704,California,Texas,Georgia,Pennsylvania
21023,Pennsylvania,Georgia,Texas,California
38835,Texas,Georgia,Pennsylvania,California
55327,Texas,Georgia,Pennsylvania,California
19134,Pennsylvania,Georgia,Texas,California
86505,California,Texas,Pennsylvania,Georgia
07661,Pennsylvania,Georgia,Texas,California
84412,California,Pennsylvania,Texas,Georgia
44509,Georgia,Texas,California,Pennsylvania
28478,Georgia,Pennsylvania,Texas,California
49241,Georgia,Pennsylvania,Texas,California
46062,Texas,Georgia,Pennsylvania,California
31324,Georgia,California,Pennsylvania,Texas
66070,Texas,California,Georgia,Pennsylvania
15611,Georgia,Pennsylvania,California,Texas
87940,California,Texas,Pennsylvania,Georgia
25811,Pennsylvania,Georgia,Texas,California
81211,Texas,California,Pennsylvania,Georgia
46082,Texas,Georgia,Pennsylvania,California
90099,California,Texas,Pennsylvania,Georgia
53792,Texas,Pennsylvania,Georgia,California
71080,Texas,Georgia,Pennsylvania,California
43719,Pennsylvania,Texas,Georgia,California
63452,Texas,Pennsylvania,California,Georgia
22529,Pennsylvania,Georgia,Texas,California
59104,Texas,California,Pennsylvania,Georgia
31551,Georgia,California,Texas,Pennsylvania
01254,Pennsylvania,Texas,Georgia,California
32502,Texas,California,Georgia,Pennsylvania
52327,Texas,Pennsylvania,California,Georgia
89108,California,Texas,Georgia,Pennsylvania
75090,Texas,California,Georgia,Pennsylvania
63353,Texas,Pennsylvania,Georgia,California
45102,Georgia,Pennsylvania,Texas,California
24301,Georgia,Pennsylvania,Texas,California
23943,Georgia,Pennsylvania,Texas,California
79087,Texas,California,Georgia,Pennsylvania
29418,Georgia,Pennsylvania,Texas,California
59003,Texas,Pennsylvania,Georgia,California
85501,California,Georgia,Texas,Pennsylvania
78947,Texas,California,Georgia,Pennsylvania
28589,Georgia,Pennsylvania,Texas,California
54771,Pennsylvania,Georgia,Texas,California
36910,Texas,Pennsylvania,Georgia,California
93105,California,Texas,Pennsylvania,Georgia
66946,Texas,Georgia,Pennsylvania,California
87083,Texas,California,Georgia,Pennsylvania
61733,Texas,Pennsylvania,California,Georgia
64865,Texas,California,Georgia,Pennsylvania
01038,Pennsylvania,Texas,Georgia,California
97495,California,Georgia,Texas,Pennsylvania
72085,Texas,California,Georgia,Pennsylvania
63877,Texas,Pennsylvania,Georgia,California
78829,Texas,California,Pennsylvania,Georgia
72704,Texas,Georgia,California,Pennsylvania
92587,California,Texas,Pennsylvania,Georgia
71119,Texas,Georgia,Pennsylvania,California
24244,Georgia,Pennsylvania,Texas,California
14029,Pennsylvania,Georgia,Texas,California
24526,Georgia,Pennsylvania,California,Texas
95683,California,Texas,Georgia,Pennsylvania
29417,Georgia,Pennsylvania,Texas,California
34668,Georgia,Texas,Pennsylvania,California
07203,Pennsylvania,Georgia,Texas,California
28218,Georgia,Pennsylvania,Texas,California
10308,Pennsylvania,Georgia,Texas,California
91009,California,Texas,Pennsylvania,Georgia
99348,California,Texas,Pennsylvania,Georgia
87517,Texas,California,Pennsylvania,Georgia
78122,Texas,California,Georgia,Pennsylvania
65627,Texas,Georgia,Pennsylvania,California
32239,Georgia,Texas,Pennsylvania,California
06857,Pennsylvania,Georgia,Texas,California
30206,Georgia,California,Texas,Pennsylvania
22025,Pennsylvania,Georgia,Texas,California
31816,Georgia,Pennsylvania,Texas,California
78578,Texas,California,Georgia,Pennsylvania
37657,Georgia,Pennsylvania,Texas,California
94601,California,Georgia,Texas,Pennsylvania
27807,Georgia,Pennsylvania,California,Texas
19803,Pennsylvania,Georgia,Texas,California
29044,Georgia,Pennsylvania,Texas,California
30669,Georgia,Texas,Pennsylvania,California
89438,California,Pennsylvania,Georgia,Texas
24350,Georgia,Texas,Pennsylvania,California
72715,Georgia,Pennsylvania,Texas,California
32812,Georgia,Texas,Pennsylvania,California
53826,Texas,Pennsylvania,Georgia,California
50032,Texas,Pennsylvania,Georgia,California
51462,Texas,Pennsylvania,Georgia,California
24938,Georgia,Pennsylvania,Texas,California
95621,California,Texas,Georgia,Pennsylvania
53726,Texas,Pennsylvania,Georgia,California
07452,Pennsylvania,Texas,Georgia,California
43522,Georgia,Pennsylvania,Texas,California
79240,Texas,Georgia,California,Pennsylvania
13218,Pennsylvania,Georgia,Texas,California
77088,Texas,California,Georgia,Pennsylvania
77493,Texas,California,Georgia,Pennsylvania
78735,Texas,Georgia,Pennsylvania,California
32091,Georgia,California,Texas,Pennsylvania
07928,Pennsylvania,Georgia,California,Texas
75483,California,Georgia,Texas,Pennsylvania
29566,Georgia,Texas,California,Pennsylvania
93247,California,Texas,Pennsylvania,Georgia
21403,Pennsylvania,Georgia,Texas,California
66224,Texas,Georgia,Pennsylvania,California
26823,Pennsylvania,Georgia,Texas,California
94568,California,Texas,Georgia,Pennsylvania
46853,Georgia,California,Texas,Pennsylvania
32967,Georgia,Pennsylvania,California,Texas
50234,Texas,California,Pennsylvania,Georgia
43699,Pennsylvania,Georgia,California,Texas
80105,Texas,California,Pennsylvania,Georgia
14052,Pennsylvania,Georgia,Texas,California
33565,Georgia,Pennsylvania,Texas,California
12226,Pennsylvania,Georgia,Texas,California
47041,Georgia,Pennsylvania,Texas,California
36539,Texas,Pennsylvania,Georgia,California
56360,Texas,Pennsylvania,Georgia,California
67117,Texas,Georgia,Pennsylvania,California
91359,California,Texas,Pennsylvania,Georgia
33955,Texas,Georgia,Pennsylvania,California
56763,Texas,Georgia,Pennsylvania,California
61325,Texas,Pennsylvania,California,Georgia
85306,California,Texas,Pennsylvania,Georgia
79044,Georgia,California,Texas,Pennsylvania
33136,Texas,Pennsylvania,Georgia,California
49617,Georgia,Pennsylvania,Texas,California
72638,Georgia,California,Pennsylvania,Texas
17313,Pennsylvania,Georgia,Texas,California
70560,Texas,Georgia,Pennsylvania,California
22849,Pennsylvania,Georgia,Texas,California
63126,Texas,Pennsylvania,Georgia,California
38559,Texas,Georgia,Pennsylvania,California
15230,Georgia,Texas,Pennsylvania,California
13343,Georgia,Pennsylvania,Texas,California
56667,California,Texas,Georgia,Pennsylvania
65728,Pennsylvania,Texas,Georgia,California
70343,Texas,Georgia,California,Pennsylvania
95077,California,Texas,Georgia,Pennsylvania
46897,Texas,Georgia,Pennsylvania,California
02813,Pennsylvania,Georgia,Texas,California
48502,Georgia,Pennsylvania,Texas,California
27532,Georgia,Texas,California,Pennsylvania
19713,Pennsylvania,Georgia,Texas,California
61334,California,Texas,Pennsylvania,Georgia
49268,Pennsylvania,Texas,Georgia,California
78626,Texas,California,Georgia,Pennsylvania
70392,Texas,Georgia,Pennsylvania,California
77879,Texas,California,Georgia,Pennsylvania
37065,Texas,Georgia,Pennsylvania,California
20032,Pennsylvania,Georgia,Texas,California
06903,Pennsylvania,Georgia,Texas,California
17027,Pennsylvania,Georgia,Texas,California
71406,Texas,Georgia,Pennsylvania,California
59856,Texas,California,Georgia,Pennsylvania
93207,California,Texas,Pennsylvania,Georgia
44611,Pennsylvania,Texas,Georgia,California
51651,Texas,Georgia,Pennsylvania,California
42742,Texas,Pennsylvania,Georgia,California
33309,Georgia,Texas,Pennsylvania,California
74172,Texas,Pennsylvania,Georgia,California
50307,Texas,Pennsylvania,Georgia,California
22579,Pennsylvania,Georgia,Texas,California
77378,Texas,California,Georgia,Pennsylvania
21088,Pennsylvania,Georgia,Texas,California
10562,Pennsylvania,Georgia,Texas,California
47711,Texas,Georgia,Pennsylvania,California
89152,California,Texas,Georgia,Pennsylvania
27844,Pennsylvania,Texas,Georgia,California
40065,Georgia,Pennsylvania,Texas,California
21824,Pennsylvania,Georgia,Texas,California
54748,Georgia,Pennsylvania,Texas,California
84522,California,Texas,Georgia,Pennsylvania
32887,Georgia,Texas,Pennsylvania,California
28163,Georgia,Pennsylvania,Texas,California
34756,Texas,Georgia,Pennsylvania,California
79045,California,Georgia,Texas,Pennsylvania
90660,California,Pennsylvania,Texas,Georgia
70612,Texas,Georgia,Pennsylvania,California
32119,Georgia,Texas,California,Pennsylvania
43212,Georgia,Pennsylvania,Texas,California
30667,Georgia,Texas,Pennsylvania,California
44637,Georgia,Texas,California,Pennsylvania
37379,Texas,Georgia,Pennsylvania,California
23839,Pennsylvania,Georgia,California,Texas
49635,Pennsylvania,Georgia,California,Texas
25067,Pennsylvania,Texas,Georgia,California
48068,Georgia,Texas,Pennsylvania,California
22840,Pennsylvania,Georgia,Texas,California
63107,Georgia,Texas,Pennsylvania,California
92028,California,Texas,Pennsylvania,Georgia
78353,Texas,California,Georgia,Pennsylvania
53818,Texas,Pennsylvania,Georgia,California
31556,Georgia,Texas,Pennsylvania,California
20001,Pennsylvania,Georgia,Texas,California
65535,Texas,Georgia,Pennsylvania,California
15045,Georgia,Pennsylvania,Texas,California
03607,Pennsylvania,Georgia,Texas,California
32030,Georgia,Texas,California,Pennsylvania
74540,California,Georgia,Pennsylvania,Texas
91011,California,Texas,Pennsylvania,Georgia
05655,Texas,Pennsylvania,Georgia,California
96123,California,Texas,Georgia,Pennsylvania
05354,Pennsylvania,Georgia,Texas,California
58651,Texas,California,Georgia,Pennsylvania
91107,California,Texas,Pennsylvania,Georgia
66612,Georgia,Pennsylvania,Texas,California
17065,Pennsylvania,Texas,Georgia,California
30075,Texas,Georgia,Pennsylvania,California
70516,Texas,Georgia,Pennsylvania,California
74756,Texas,Pennsylvania,Georgia,California
61554,California,Georgia,Texas,Pennsylvania
33317,Georgia,Pennsylvania,California,Texas
46914,Texas,Georgia,Pennsylvania,California
36585,Texas,Georgia,Pennsylvania,California
05907,Pennsylvania,Georgia,Texas,California
24473,Pennsylvania,Georgia,Texas,California
07188,Pennsylvania,Texas,Georgia,California
67260,Texas,Pennsylvania,California,Georgia
49961,Georgia,Texas,Pennsylvania,California
63782,Texas,Pennsylvania,Georgia,California
12527,Pennsylvania,Georgia,Texas,California
05056,Pennsylvania,Georgia,Texas,California
41099,Pennsylvania,Georgia,California,Texas
76676,Texas,California,Georgia,Pennsylvania
18356,Pennsylvania,Texas,Georgia,California
61919,California,Georgia,Texas,Pennsylvania
47402,Georgia,Pennsylvania,California,Texas
35586,Texas,Georgia,Pennsylvania,California
33355,Georgia,Texas,Pennsylvania,California
12943,Pennsylvania,Georgia,Texas,California
40729,Georgia,Texas,Pennsylvania,California
33076,Georgia,Texas,Pennsylvania,California
33954,Georgia,Pennsylvania,Texas,California
67066,Georgia,Pennsylvania,Texas,California
01266,Pennsylvania,Georgia,Texas,California
75041,Texas,California,Georgia,Pennsylvania
70139,Texas,Georgia,Pennsylvania,California
67857,Texas,Georgia,Pennsylvania,California
23551,Pennsylvania,Georgia,Texas,California
12234,Pennsylvania,Georgia,Texas,California
13619,Pennsylvania,Georgia,Texas,California
33083,Georgia,Texas,Pennsylvania,California
16668,Pennsylvania,Texas,Georgia,California
75240,Texas,California,Georgia,Pennsylvania
28105,Georgia,Pennsylvania,Texas,California
74137,Texas,Pennsylvania,Georgia,California
63030,Texas,Pennsylvania,Georgia,California
30286,Georgia,Pennsylvania,Texas,California
21759,Pennsylvania,Georgia,Texas,California
29048,Georgia,California,Pennsylvania,Texas
28160,Pennsylvania,Georgia,Texas,California
27025,Pennsylvania,Texas,Georgia,California
50635,Georgia,Texas,Pennsylvania,California
20697,Pennsylvania,Georgia,Texas,California
32406,Texas,Georgia,Pennsylvania,California
80829,Texas,California,Georgia,Pennsylvania
10988,Pennsylvania,Georgia,Texas,California
02703,Pennsylvania,Georgia,Texas,California
49301,Georgia,Texas,Pennsylvania,California
54552,Pennsylvania,California,Georgia,Texas
60115,Texas,Pennsylvania,Georgia,California
44513,Georgia,Pennsylvania,Texas,California
56069,Texas,Georgia,Pennsylvania,California
39668,Pennsylvania,Georgia,Texas,California
16411,Georgia,Pennsylvania,Texas,California
85039,California,Pennsylvania,Texas,Georgia
54411,Texas,Pennsylvania,Georgia,California
92805,California,Texas,Georgia,Pennsylvania
75711,Texas,Georgia,California,Pennsylvania
40940,Georgia,Pennsylvania,Texas,California
19152,Pennsylvania,Georgia,Texas,California
30290,Texas,Georgia,Pennsylvania,California
86339,California,Texas,Pennsylvania,Georgia
79019,Texas,California,Georgia,Pennsylvania
37822,Pennsylvania,Texas,Georgia,California
26337,Pennsylvania,Texas,Georgia,California
06753,Pennsylvania,Georgia,Texas,California
92366,California,Texas,Pennsylvania,Georgia
45871,Georgia,Pennsylvania,Texas,California
61844,California,Georgia,Texas,Pennsylvania
97707,California,Texas,Georgia,Pennsylvania
93101,California,Pennsylvania,Texas,Georgia
44080,Georgia,Pennsylvania,Texas,California
63061,Georgia,California,Texas,Pennsylvania
